area_m,et
49317291.637959875,0.0
28873750.239783406,9.0
44020924.25323144,22.583333333333332
44020924.20958448,46.766666666666666
45881231.90534029,51.6
48482032.77859409,67.61666666666666
48514342.318614125,94.23333333333333
49874485.24055774,97.88333333333334
53680394.39260342,117.98333333333333
49883076.95409357,119.9
53694391.04584349,143.3
70621003.16754566,143.33333333333334
70629187.59954204,165.95
73269076.84905979,168.3
74472551.70373172,189.36666666666667
73277811.01278746,190.56666666666666
74409821.60334714,214.26666666666668
74557878.2769218,217.25
74815369.44785862,237.25
74825081.26979843,261.6
74958991.01915216,262.75
74958765.17597808,286.0
74960646.5571631,308.7
74988248.37518834,314.0
74960646.5571631,332.93333333333334
74965536.19134097,335.0
74960646.88022424,360.0
74960646.5571631,391.15
