area_m,et
122114126.68943904,0.0
146169514.35063776,23.816666666666666
258313904.1046473,58.68333333333333
280000948.2346951,62.81666666666667
301176361.9386271,88.81666666666666
316948892.34603184,95.81666666666666
373449009.02034104,110.56666666666666
487910805.32243043,110.93333333333334
531039632.15444195,134.81666666666666
525481608.77590287,157.85
814294744.5180842,158.81666666666666
526554066.27553487,170.35
815298507.2806597,198.81666666666666
944803913.7382337,219.31666666666666
951292610.1599828,227.71666666666667
951301538.4907023,257.75
953768265.4198813,304.4
944821612.7813869,319.98333333333335
944821424.6287632,323.81666666666666
947244406.2635988,348.65
947256580.9844259,371.6166666666667
947244406.2636073,396.31666666666666
