area_m,et
88711751.83842789,0.0
142102849.12524688,24.0
142202167.925424,25.75
155825588.2898226,48.0
150228878.4711677,49.0
152262607.29850572,72.0
155228121.03044927,76.75
153190570.58291098,96.0
155228121.03044927,97.25
154047340.19085607,120.0
153717995.47661486,120.5
154181728.5276538,144.0
153720586.87906906,146.0
154181728.52765667,168.0
154181728.52765667,192.0
