area_m,et
44557677.048568405,0.0
110943932.31212537,24.0
167432921.4886872,37.2
178496203.0208703,57.5
178496234.9264344,63.833333333333336
190375539.88032198,80.0
192929285.66582072,83.95
198795838.7985685,105.5
198795874.3328757,112.92
197836734.5236396,133.89833333333334
207881884.65341917,161.0
207881884.65341917,180.58333333333334
207881884.56933615,197.67555555555555
