area_m,et
1760955.8709142976,0.0
2397469.166293397,24.0
3014641.8435165766,69.5
3816419.3378571905,94.0
5149112.277732415,167.0
8048048.883537583,192.5
10506350.64506164,241.0
14346843.125664912,265.0
29104125.043585956,343.0
31578178.581855405,385.0
40161668.87681099,455.0
46387847.526071176,695.0
