area_m,et
3831403.5367482547,0.0
17927607.565531697,22.6
84199972.0335388,45.0
101165761.26122154,70.85
101972143.75956872,93.3
103259816.4887904,94.95
103240135.96016462,114.35
104802529.4972685,128.35
109180140.50298208,140.43333333333334
112216844.10584527,164.25
115454376.4877959,165.41666666666666
115454106.9598192,165.41666666666666
116189627.70454273,188.8
116189627.70454273,212.76666666666668
116189627.70454273,240.4
