area_m,et
1320397.4880065403,0.0
2672673.2863737736,144.0
3380960.002922332,216.0
4438932.448293708,239.25
1817052.0969529334,287.3
4371266.441114302,288.0
7896647.812382091,312.0
9180692.522422994,336.0
9152885.328180647,360.0
9319477.22293241,381.45
9394904.247079166,409.26666666666665
9520285.27065529,430.6
9860867.838848777,458.18333333333334
10371960.26276013,476.81666666666666
10931771.658020055,504.96666666666664
