area_m,et
43998.19753407665,0.0
346711.72880178416,19.866666666666667
1427510.7679358236,44.233333333333334
2723586.555847878,72.91666666666667
8035187.010667338,145.81666666666666
15480440.235957667,165.23333333333332
31940875.92568604,192.85
33185327.75095664,212.18333333333334
41844203.18388861,229.36666666666667
43537069.6010119,235.65
41844203.18388861,252.86666666666667
47477205.9068213,278.8666666666667
50886393.68898558,303.8666666666667
52674290.8287213,325.3666666666667
55908902.651358284,338.55
59450536.467583284,359.3666666666667
56540845.72646139,366.1666666666667
62842012.39959966,399.15
63514677.1165756,404.31666666666666
67311156.60667463,422.8666666666667
70540768.07095034,454.15
75911485.81304753,516.3666666666667
77420731.44627309,522.85
77976958.11032929,548.5666666666667
78112230.88762562,571.8666666666667
78009221.3116185,615.3166666666667
76587868.37921716,638.8666666666667
76709147.69766527,837.7833333333333
