area_m,et
2060758.567999092,0.0
599345.7605879141,22.8
1963459.259724692,31.127777777777776
38145507.85814506,43.51111111111111
35091116.01028284,63.35
36700895.44592816,69.48333333333333
46523271.876167044,72.91666666666667
46535526.2798091,79.05
47808434.74059743,93.2
50786889.50801436,113.78333333333333
50801267.1520861,116.93333333333334
47840991.63426871,117.53333333333333
51289517.47203582,140.58333333333334
51445326.162536055,144.26666666666668
66416809.1407673,165.5
64513854.49343263,184.0
64513854.49343263,187.91666666666666
66441221.00951489,190.18333333333334
64513854.49343263,212.21666666666667
