area_m,et
46315221.14895087,0.0
42576955.55743769,3.0166666666666666
70154113.93262467,24.933333333333334
78193793.54881239,26.516666666666666
86318676.7842907,37.85
95358849.8774121,48.53333333333333
101103008.59137297,72.68333333333334
102973067.01417999,76.48333333333333
104045956.23415019,94.18333333333334
105436279.28129818,96.51666666666667
107056723.45144373,96.53333333333333
109659322.5422796,124.5
111885205.72130984,143.86666666666667
109394861.25120391,144.88333333333333
111624259.08660133,155.8
111796260.48939344,168.13333333333333
111796290.92404632,222.01666666666668
111796260.48940088,239.65
