area_m,et
32690.274921003987,0.0
82789.1429166669,23.516666666666666
32690.28343864962,26.366666666666667
166782.15994733653,50.4
166782.14788118374,73.9
166782.14788118374,98.65
847477.9558658066,143.78333333333333
847477.9558658066,154.5
847477.9558658066,206.28333333333333
982863.7580423028,241.56666666666666
982863.7580421751,265.93333333333334
982863.7580423028,291.35
982863.7580423028,313.26666666666665
982863.7580423028,551.5833333333334
982863.6552881417,694.1
