area_m,et
69543414.69189878,0.0
137807515.3758087,13.0
165977641.33689234,24.0
167098466.82833126,37.0
193117097.61354527,58.5
193186768.19995442,63.0
193267554.00272164,83.25
193267554.00272164,108.55
193267500.94281244,133.25
193267500.94280973,156.5
193267500.9428098,182.0
