area_m,et
5093305.916279865,0.0
13094069.135549903,30.566666666666666
15274368.91871951,49.13333333333333
19182386.98852788,76.98333333333333
21937818.17025867,96.71666666666667
25499235.85446494,143.86666666666667
28014526.299043205,173.61666666666667
30907044.01003724,191.71666666666667
32013156.75543066,220.76666666666668
33140263.16184552,239.76666666666668
34465061.51727474,268.23333333333335
35647581.3775187,287.76666666666665
35647959.13707612,312.48333333333335
37370867.02059811,314.31666666666666
37369408.621205986,328.75
38949571.69314879,337.35
38950015.726657204,352.48333333333335
41414113.93771964,410.73333333333335
43800236.03295797,410.98333333333335
44656097.812615246,457.1166666666667
44673062.722805604,483.3833333333333
44654301.2607227,506.76666666666665
44827100.49558997,553.3666666666667
63323681.99734463,563.4833333333333
45188446.48686993,580.1166666666667
46022388.54586615,769.9166666666666
46087040.83612721,817.3333333333334
46699809.24678795,887.9333333333333
46699868.30699895,929.0166666666667
47151056.92104934,1057.9333333333334
47151056.92104934,1179.3833333333334
