area_m,et
259713.09486871943,0.0
2495689.1887464067,41.666666666666664
1760990.7972436242,49.2
1760990.768418722,62.31666666666667
2534996.9228803976,72.66666666666667
3212619.4297703337,96.18333333333334
2749068.3582186685,99.03333333333333
4388509.460986509,123.06666666666666
4380797.794148808,146.56666666666666
4675418.089334179,171.31666666666666
9755740.163266199,193.66666666666666
6839559.549695735,216.45
9936330.674884528,226.75
9936330.674884528,227.16666666666666
12679052.168164272,242.05
13274110.847697007,278.95
13306552.391525839,292.01666666666665
13572795.595541626,314.23333333333335
15552188.484512392,338.6
15620458.617473697,364.01666666666665
15620458.617473697,385.93333333333334
15922651.42854814,623.6833333333333
15637214.515318563,624.25
16002699.878134707,647.4
16155901.821242198,651.9333333333333
16216665.014491895,671.7833333333333
16674290.420825586,700.55
16702435.708453305,723.7166666666667
16716191.900124216,752.6666666666666
16746957.79987747,766.7666666666667
16746957.803468209,775.6666666666666
16941165.65616811,796.3333333333334
17020195.488572635,823.1666666666666
17020221.548490856,848.1666666666666
17140145.972609457,896.1666666666666
17176668.043822836,988.1666666666666
17176668.043822836,1013.3833333333333
17185180.594689015,1104.75
17185180.594689015,1128.7833333333333
17193270.679195296,1199.4166666666667
