area_m,et
149039400.82482067,0.0
180495876.88998398,22.366666666666667
284734505.56433374,46.5
267297219.90860668,47.28333333333333
335162345.4103206,69.75
322322060.08921957,70.28333333333333
347995603.73982847,95.25
350057457.7788587,96.26666666666667
357842885.48357135,125.6
358614946.25968474,141.25
359365214.11443406,149.71666666666667
360602078.88625973,166.1
360602137.1309182,174.9
363669850.7177278,190.0
363643592.019845,212.0
363514779.5171651,236.0
363514779.5052636,262.5
