area_m,et
60014.256283001196,0.0
361251.28820433,44.733333333333334
691707.1103594512,47.416666666666664
747981.8228433388,65.45
853949.6016202834,94.36666666666666
1162794.064071247,138.61666666666667
1470424.150457693,161.23333333333332
953481.9174735554,164.73333333333332
1745054.8909123794,185.23333333333332
2235242.5315400725,185.45
2477159.0017179525,213.63333333333333
2635488.236836352,329.85
2678805.358248465,357.3333333333333
2841858.703751792,451.73333333333335
2841858.703751792,691.2333333333333
