area_m,et
18687978.819539916,0.0
11640647.7574272,3.475
27130500.383492295,8.866666666666667
25533912.123546865,27.717222222222222
27809689.718608733,31.616666666666667
27904420.909183253,57.36666666666667
27904420.896037664,75.36666666666666
27998822.20958455,100.05
28160017.063259713,102.11666666666666
28215408.90411572,124.15
28160819.614088733,126.36666666666666
28215024.81874946,147.75
28160933.758049175,149.61666666666667
28215024.81874946,172.48333333333332
28215024.81874946,197.36666666666667
28215024.81874946,199.36666666666667
